loss_boundary,loss_interior,l2_error,time,_timestamp,step,_step,_runtime,loss
0.004626058588063861,0.000793254176014898,0.051810940047823086,160.6393530368805,1714149961.0933726,829,79,164.66128659248352,0.005419312764078759
0.004524528040162264,0.0007877811306631748,0.05129445783602339,170.80480289459229,1714149971.2587712,882,80,174.8266851902008,0.005312309170825439
0.004408804979642963,0.0007941998364202547,0.05051936565066226,181.98545384407043,1714149982.439609,939,81,186.00752305984497,0.005203004816063218
0.004294446614992494,0.0007992093841466788,0.04988819528925293,193.50609064102173,1714149993.9606595,999,82,197.528573513031,0.005093655999139173
0.004183016154480399,0.0007948683707693309,0.0492829185272764,206.11334800720215,1714150006.5677173,1064,83,210.13563132286072,0.00497788452524973
0.004054238691307305,0.0008048602935745163,0.04845382822055071,219.3745138645172,1714150019.8287463,1132,84,223.39666032791138,0.004859098984881821
0.003942128280477496,0.0008030620829884048,0.04787589769562305,233.36260843276978,1714150033.8166666,1205,85,237.38458061218262,0.0047451903634659
0.0038225980118574993,0.0008059576540274117,0.04706429630731363,248.08657097816467,1714150048.5406456,1282,86,252.10855960845947,0.004628555665884911
0.003700889283193893,0.0008124431380912685,0.04623710414611675,263.91819024086,1714150064.3724537,1364,87,267.94036769866943,0.004513332421285161
0.0035780265320010463,0.0008172587158528257,0.04548637004927283,280.84331250190735,1714150081.2975368,1452,88,284.8654508590698,0.004395285247853872
0.0034662623810150614,0.0008133948428680693,0.04480216605329867,298.9130504131317,1714150099.3675585,1545,89,302.9354724884033,0.004279657223883131
0.0033490523712958343,0.0008144449649147472,0.04404249403451318,318.7468719482422,1714150119.2010765,1645,90,322.7689905166626,0.0041634973362105815
0.0032344247471286784,0.0008177926827411993,0.04323957079159214,338.9137692451477,1714150139.3681483,1750,91,342.936062335968,0.004052217429869878
0.0031299229035963855,0.0008131692527241818,0.04260743746924147,360.7802195549011,1714150161.2344468,1863,92,364.80236077308655,0.003943092156320567
0.0030235223129376097,0.0008138961588958208,0.041857846777522634,383.8489079475403,1714150184.3032358,1982,93,387.8711497783661,0.0038374184718334304
0.0029232183622776315,0.000810487202515415,0.04119081014880807,409.0886335372925,1714150209.542825,2110,94,413.11073899269104,0.0037337055647930465
0.0028273036535234426,0.0008042315230873516,0.040611350838274836,435.46803164482117,1714150235.9222498,2245,95,439.4901638031006,0.003631535176610794
0.0027268029985656464,0.000797802800172083,0.03991501052678772,463.47196316719055,1714150263.9262717,2389,96,467.49418568611145,0.0035246057987377293
0.0026238054102480125,0.0007906161638273635,0.03921645473121682,493.3268656730652,1714150293.7811668,2543,97,497.34908080101013,0.003414421574075376
0.002518614612790886,0.0007835693128250333,0.03845099250997101,525.304309129715,1714150325.758511,2706,98,529.326425075531,0.003302183925615919
0.0024118693638715064,0.0007741713964004266,0.03775325602606932,558.9914736747742,1714150359.4458234,2880,99,563.0137374401093,0.003186040760271933
0.0023076174396286166,0.0007602178135310685,0.03704243712278877,594.9777679443359,1714150395.4320998,3065,100,599.0000138282776,0.003067835253159685
0.002199028453109174,0.0007476675155953784,0.03628410564466208,632.9092388153076,1714150433.3633938,3261,101,636.9313077926636,0.0029466959687045524
