_timestamp,loss_interior,step,_step,_runtime,loss_boundary,loss,time,l2_error
1711567785.6820304,0.0005129068539434438,3261,101,30.491836547851562,0.003844890244131983,0.004357797098075426,22.461047887802124,0.04882757613475892
1711567787.0686085,0.00045926208150353937,3471,102,31.878414630889893,0.003755671213673723,0.0042149332951772625,23.847546577453613,0.048254429787248206
1711567788.5335343,0.00041535206548148353,3694,103,33.3433403968811,0.0036623243373614845,0.004077676402842968,25.312506437301636,0.04764233058152029
1711567790.1006231,0.00037807380301113327,3931,104,34.91042923927307,0.0035642700501618487,0.003942343853172982,26.87952160835266,0.04699226378437814
1711567791.7805073,0.00034575517249249294,4183,105,36.59031343460083,0.0034609187232484406,0.0038066738957409337,28.559204578399658,0.04630110971746331
1711567793.5881505,0.00031730305255404473,4452,106,38.39795660972595,0.0033512663770173977,0.003668569429571442,30.367080688476562,0.04556064748625471
1711567795.493809,0.0002922352148471283,4738,107,40.3036150932312,0.0032351227773290627,0.003527357992176191,32.27267336845398,0.044766772032144624
1711567797.5025997,0.00039988995977410297,5042,108,42.312405824661255,0.003198325210308966,0.0035982151700830693,34.28152084350586,0.04434604209332001
1711567799.6502855,0.00028063620491347525,5366,109,44.46009159088135,0.0030823307983059416,0.003362967003219417,36.429250717163086,0.04368335297567706
1711567801.883123,0.0002580747361876079,5711,110,46.69292902946472,0.00294437805453351,0.003202452790721118,38.66210341453552,0.04272246077135166
1711567804.2749717,0.0002412373153638797,6077,111,49.08477783203125,0.00279941216952946,0.0030406494848933398,41.05391073226929,0.04167170683373986
1711567806.8684692,0.0002270773224138021,6467,112,51.67827534675598,0.002645666833470035,0.002872744155883837,43.64743995666504,0.04052561253961334
1711567809.600382,0.00021552984032275388,6883,113,54.4101881980896,0.002482119519750775,0.002697649360073529,46.379268646240234,0.03926979684018864
1711567812.5012295,0.00025081400342860937,7325,114,57.31103563308716,0.0024462092282461997,0.002697023231674809,49.27994704246521,0.038833859704877356
1711567815.5727603,0.00022214576135049565,7795,115,60.38256645202637,0.002264354151912575,0.0024864999132630707,52.35164189338684,0.03745499123118715
1711567818.8638852,0.00021353141555296225,8296,116,63.673691272735596,0.002076328349039833,0.0022898597645927953,55.642823219299316,0.03589977443592404
1711567822.3777719,0.00020778537865303099,8828,117,67.18757796287537,0.0018815530161101148,0.002089338394763146,59.15670394897461,0.034201354125279394
1711567826.1546626,0.00020504504630500296,9395,118,70.96446871757507,0.001691196494088134,0.0018962415403931368,62.9335675239563,0.03243764551298345
1711567830.1461546,0.00020834066817327436,9999,119,74.95596075057983,0.0015192386032337182,0.0017275792714069925,66.92494773864746,0.030747237402456818
