_timestamp,time,loss,loss_interior,step,_step,_runtime,l2_error,loss_boundary
1715377493.3902502,383.49604535102844,46.62858257018077,46.62856788221358,52332,116,387.3801290988922,0.5018954513751622,1.4687967190319186e-05
1715377531.4990103,421.60469484329224,46.62856788249601,46.62856788221358,57566,117,425.4888892173767,0.49965622048610137,2.824238699000341e-10
1715377573.5496762,463.6552186012268,46.63921268262611,46.62856788221358,63322,118,467.5395550727844,0.6269998347421528,0.01064480041253011
1715377619.7453978,509.850962638855,46.62856788223863,46.62856788221358,69654,119,513.7352766990662,0.49968500728014137,2.5045632236046653e-11
1715377670.6246634,560.7302043437958,46.68968194685736,46.62856788221358,76620,120,564.6145422458649,0.7983066072492713,0.061114064643779394
1715377726.620438,616.7258899211884,46.62856788224441,46.62856788221358,84281,121,620.610316991806,0.4996928609106816,3.083231761599921e-11
1715377788.3178515,678.4233591556549,46.6285678877232,46.62856788221358,92710,122,682.3077304363251,0.49945169663196315,5.5096171357358284e-09
1715377855.8371806,745.9427583217621,46.62856788221358,46.62856788221358,101980,123,749.82705950737,0.4996820392425064,8.241160123811042e-16
1715377929.7487686,819.8543207645416,46.62856788221358,46.62856788221358,112178,124,823.7386474609375,0.4996819875263738,6.135632174705834e-16
1715378011.32842,901.4340000152588,46.6292146796568,46.62856788221358,123396,125,905.3182988166809,0.5246111948836547,0.0006467974432196302
1715378100.4818866,990.5874931812286,46.628807314458534,46.62856788221358,135736,126,994.4717655181885,0.5028266566001302,0.00023943224495171137
1715378109.8999028,1000.0056939125061,46.62860433335011,46.62856788221358,137037,127,1003.8897817134857,0.3303829883864359,3.6451136532200646e-05
