time,_step,_runtime,_timestamp,loss_boundary,loss_interior,loss,step
214.93133807182312,102,217.1243932247162,1710882475.099908,0.016704625557123137,0.13140743779902722,0.14811206335615035,21574
233.59116005897522,103,235.78422021865845,1710882493.759735,0.016213214414109955,0.128555519407524,0.14476873382163394,23429
252.3891270160675,104,254.58220314979553,1710882512.557718,0.015968450018458584,0.12610129042481372,0.1420697404432723,25443
273.51951479911804,105,275.71263098716736,1710882533.6881459,0.01503404104333481,0.10949950605065935,0.12453354709399415,27631
297.52215600013733,106,299.7152180671692,1710882557.690733,0.01770382538004128,0.17666292459848348,0.19436674997852477,30006
322.3631958961487,107,324.5562810897827,1710882582.531796,0.014001739662592716,0.09298369980092663,0.10698543946351935,32586
347.37971591949463,108,349.57276725769043,1710882607.5482821,0.013575560539552644,0.08646784184715288,0.10004340238670552,35387
379.26639103889465,109,381.4594430923462,1710882639.434958,0.012928893091552741,0.08130971719204955,0.09423861028360228,38430
411.54194593429565,110,413.73519825935364,1710882671.7107131,0.011994416338361165,0.07497202775095561,0.08696644408931678,41734
445.2176389694214,111,447.4107151031494,1710882705.38623,0.011388623331244886,0.06420196302451975,0.07559058635576463,45321
481.38593578338623,112,483.57920002937317,1710882741.554715,0.01138264147980355,0.058021493652619806,0.06940413513242336,49218
520.8569710254669,113,523.0502860546112,1710882781.025801,0.010993942040947561,0.05005844010359131,0.06105238214453887,53449
564.9821510314941,114,567.1754312515259,1710882825.1509461,0.010178953729970824,0.043248010581766846,0.05342696431173767,58044
609.5338749885559,115,611.727147102356,1710882869.702662,0.008948003990371727,0.03688370401478437,0.0458317080051561,63034
657.8444271087646,116,660.0374829769135,1710882918.0129979,0.007782352376897599,0.030609853148108664,0.03839220552500626,68453
714.8933629989624,117,717.0864160060883,1710882975.061931,0.006754675773329551,0.025379015914394516,0.032133691687724064,74338
776.5977690219879,118,778.7908270359039,1710883036.766342,0.005810993686789841,0.021952404608432136,0.027763398295221977,80729
839.7856240272522,119,841.978687286377,1710883099.9542022,0.0049437097431354665,0.019667648770963556,0.024611358514099024,87669
906.724485874176,120,908.9177272319794,1710883166.8932421,0.0041925102126809215,0.020264070723240817,0.024456580935921738,95206
979.283448934555,121,981.4767122268677,1710883239.452227,0.0035865610817384357,0.019360076306738947,0.02294663738847738,103391
1057.9607329368591,122,1060.153789281845,1710883318.1293042,0.002991289643807411,0.018705758133094438,0.02169704777690185,112280
1143.2666318416595,123,1145.4596891403198,1710883403.435204,0.00261695221659858,0.018060686475444718,0.020677638692043296,121932
1236.117779970169,124,1238.3108351230621,1710883496.28635,0.002407281246466892,0.0172856325260085,0.019692913772475392,132415
1340.837786912918,125,1343.0310509204865,1710883601.0065658,0.0021941590260344227,0.016506753631610797,0.01870091265764522,143799
1450.480218887329,126,1452.6732771396637,1710883710.648792,0.0020097986034097594,0.01578218279112229,0.01779198139453205,156161
1579.092111825943,127,1581.285364151001,1710883839.260879,0.0018143963127036668,0.015251380357638712,0.01706577667034238,169586
1718.4360299110413,128,1720.6290862560272,1710883978.6046011,0.001706105526490041,0.01476065623448339,0.01646676176097343,184166
1862.56672000885,129,1864.7597770690918,1710884122.735292,0.0016220480318005946,0.014288478553243734,0.01591052658504433,199998
