_timestamp,loss,_step,l2_error,loss_boundary,step,time,_runtime,loss_interior
1715387056.8247995,2.535213931146827e-06,105,0.0009331844590015426,9.824743501893576e-07,18342,974.5827276706696,978.5293114185333,1.5527395809574693e-06
1715387154.631156,1.66851989109637e-06,106,0.0007332323102700214,6.296941863591484e-07,20177,1072.3891081809998,1076.335667848587,1.0388257047372215e-06
1715387261.6634903,1.1944117296694424e-06,107,0.0005374086081298035,3.1305575396288977e-07,22194,1179.4214885234833,1183.3680021762848,8.813559757065526e-07
1715387380.598537,9.085491218706726e-07,108,0.0004628914512418458,2.355625264117191e-07,24414,1298.3565039634705,1302.3030488491058,6.729865954589535e-07
1715387511.0236464,6.718010740246616e-07,109,0.0003812221659953266,1.5665640363101694e-07,26855,1428.7816960811615,1432.72815823555,5.151446703936447e-07
1715387654.4904466,4.4930997957855116e-07,110,0.0003091453811564737,1.0787386155736278e-07,29540,1572.2484676837921,1576.19495844841,3.414361180211884e-07
1715387811.5824542,3.0218184247599634e-07,111,0.0002629507114596141,6.820743371905285e-08,32494,1729.3406023979187,1733.286966085434,2.3397440875694347e-07
1715387985.1247425,2.1041744807420213e-07,112,0.00020804714949509582,5.10555900594003e-08,35744,1902.882746219635,1906.8292543888092,1.5936185801480183e-07
1715388175.751695,1.3706171244892746e-07,113,0.00017884487293092286,3.802537326021906e-08,39318,2093.5096390247345,2097.4562067985535,9.903633918870842e-08
1715388386.1000745,8.260197058416307e-08,114,0.00013497297048314181,1.9512722176143858e-08,43250,2303.85817027092,2307.8045864105225,6.308924840801921e-08
1715388616.407517,5.611458289248162e-08,115,0.00010419600707137464,1.1721796107079806e-08,47575,2534.1654505729675,2538.112028837204,4.4392786785401815e-08
1715388869.9862106,3.567513994594168e-08,116,7.53709070921595e-05,5.825726116907596e-09,52332,2787.7440943717957,2791.690722465515,2.984941382903409e-08
1715389082.274534,2.873657774005711e-08,117,6.210949349162289e-05,4.197223106981515e-09,56309,3000.03213596344,3003.97904586792,2.4539354633075594e-08
